Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

12:58:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:05       3    0.00    0.00    3.06    7.14    0.00    5.10    0.00    0.00    0.00   84.69
12:59:05       4    0.99    0.00    2.97    6.93    0.00    4.95    0.00    0.00    0.00   84.16
12:59:05       5    2.15    0.00    7.53   54.84    0.00   10.75    0.00    0.00    0.00   24.73
12:59:05       6    7.06    0.00   14.12   71.76    0.00    1.18    0.00    0.00    0.00    5.88
12:59:05       7    4.21    0.00   14.74   55.79    0.00    2.11    0.00    0.00    0.00   23.16

12:59:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:06     all    2.80    0.00    4.41   36.98    0.00    5.34    0.00    0.00    0.00   50.47
12:59:06       0    2.06    0.00    6.19   22.68    0.00    7.22    0.00    0.00    0.00   61.86
12:59:06       1    3.37    0.00    2.25   44.94    0.00    3.37    0.00    0.00    0.00   46.07
12:59:06       2    1.00    0.00    2.00   17.00    0.00    6.00    0.00    0.00    0.00   74.00
12:59:06       3    1.05    0.00    2.11   14.74    0.00    5.26    0.00    0.00    0.00   76.84
12:59:06       4    3.12    0.00    4.17   69.79    0.00   11.46    0.00    0.00    0.00   11.46
12:59:06       5    1.04    0.00    2.08   22.92    0.00    8.33    0.00    0.00    0.00   65.62
12:59:06       6    7.32    0.00   10.98   79.27    0.00    0.00    0.00    0.00    0.00    2.44
12:59:06       7    4.26    0.00    6.38   31.91    0.00    0.00    0.00    0.00    0.00   57.45

12:59:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:07     all    3.04    0.00    5.95   36.11    0.00    4.89    0.00    0.00    0.00   50.00
12:59:07       0    0.00    0.00    0.00    6.25    0.00    6.25    0.00    0.00    0.00   87.50
12:59:07       1    5.56    0.00    7.78   45.56    0.00    3.33    0.00    0.00    0.00   37.78
12:59:07       2    0.00    0.00    1.03   14.43    0.00    4.12    0.00    0.00    0.00   80.41
12:59:07       3    1.03    0.00    3.09   17.53    0.00    7.22    0.00    0.00    0.00   71.13
12:59:07       4    4.08    0.00    5.10   43.88    0.00    5.10    0.00    0.00    0.00   41.84
12:59:07       5    4.35    0.00    8.70   51.09    0.00    6.52    0.00    0.00    0.00   29.35
12:59:07       6    3.41    0.00    5.68   52.27    0.00    1.14    0.00    0.00    0.00   37.50
12:59:07       7    6.12    0.00   16.33   60.20    0.00    5.10    0.00    0.00    0.00   12.24

12:59:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:08     all    3.56    0.00    5.01   36.54    0.00    5.15    0.00    0.00    0.00   49.74
12:59:08       0    1.02    0.00    2.04   20.41    0.00    8.16    0.00    0.00    0.00   68.37
12:59:08       1    7.69    0.00    5.49   39.56    0.00    2.20    0.00    0.00    0.00   45.05
12:59:08       2    1.04    0.00    0.00    7.29    0.00    2.08    0.00    0.00    0.00   89.58
12:59:08       3    1.02    0.00    1.02    8.16    0.00    5.10    0.00    0.00    0.00   84.69
12:59:08       4    4.12    0.00    4.12   56.70    0.00   10.31    0.00    0.00    0.00   24.74
12:59:08       5    1.10    0.00    2.20   25.27    0.00    7.69    0.00    0.00    0.00   63.74
12:59:08       6    4.55    0.00   10.23   76.14    0.00    1.14    0.00    0.00    0.00    7.95
12:59:08       7    8.08    0.00   15.15   61.62    0.00    4.04    0.00    0.00    0.00   11.11

12:59:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:09     all    3.17    0.00    5.95   36.11    0.00    4.76    0.00    0.00    0.00   50.00
